circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,KOYALAGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,21,21.0,3932.0,57.75
YADADRI,BHONGIR,MOTHUKUR,ATMAKUR (M),ATMKUR(H.Q),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.2
YADADRI,BHONGIR,MOTHUKUR,ATMAKUR (M),KORITICAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.0
YADADRI,BHONGIR,MOTHUKUR,ATMAKUR (M),KURELLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
YADADRI,BHONGIR,MOTHUKUR,ATMAKUR (M),PALLAPAHAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,27.0,1.5
YADADRI,BHONGIR,MOTHUKUR,ATMAKUR (M),PALLERLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,62.0,7.5
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,TANGADA PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,0.0,8.78
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,YELLAGIRI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,183.0,3.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LAKKARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,MALKAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,27,21.0,6833.0,144.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,NELAPATLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,949.0,7.5
YADADRI,CHOUTUPPAL,CHOUTUPPAL,NARAYANPUR,CHIMRYALA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,KOTAMARTHY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,124.0,4.5
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,MOTHKUR (HQ),COTTAGE INDUSTRIES AND DHOBIGHATS,4,14,12.0,1104.0,43.88
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,PALADUGU,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,2.25
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,PATIMATLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
YADADRI,CHOUTUPPAL,CHOUTUPPAL,NARAYANPUR,KOTHAGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,11.0,1.5
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,REPAKA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,27.0,2.63
YADADRI,CHOUTUPPAL,CHOUTUPPAL,NARAYANPUR,PUTTAPAKA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,199.0,11.25
YADADRI,CHOUTUPPAL,CHOUTUPPAL,NARAYANPUR,SERVAIL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,221.0,2.25
YADADRI,BHONGIR,MOTHUKUR,GUNDALA,SUDDALA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.01
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,BIJALAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,BODDUGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,145.0,0.75
YADADRI,BHONGIR,MOTHUKUR,MOTHKUR,DHARMARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,28.0,0.36
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,BHOGARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,54,54.0,11022.0,135.75
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,ESKILLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,150.0,2.25
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,JANAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,9,8.0,1411.0,20.25
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,KAKKIRENI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,KOMAIGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,258.0,3.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,KUNKUDPAMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,6,2.0,22.0,15.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,MUNIPAMPULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,4.5
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,NEERNAMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,268.0,12.28
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,RAMANNAPET (H.Q),COTTAGE INDUSTRIES AND DHOBIGHATS,4,23,22.0,3365.0,57.75
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,SIRIPURAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,43,43.0,8632.0,111.41
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,TUMMALAGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,1.5
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,YELLANKI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,19,18.0,5882.0,48.75
YADADRI,CHOUTUPPAL,RAMANNAPET,VOLIGONDA,A R PALLYY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,24.0,2.25
YADADRI,CHOUTUPPAL,RAMANNAPET,VOLIGONDA,AROOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,5.03
YADADRI,CHOUTUPPAL,RAMANNAPET,VOLIGONDA,EDDULAGUDEM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1210.0,1.01
YADADRI,CHOUTUPPAL,RAMANNAPET,VOLIGONDA,GOPRAJPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,37.0,3.0
