MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD,TOTSERVICES_outlier_flag,BILLDSRVS_outlier_flag,UNITS_outlier_flag,LOAD_outlier_flag,CAT_CIRCLE_mean,CAT_CIRCLE_sum,CAT_CIRCLE_std,CAT_CIRCLE_count,CAT_CIRCLE_rank,TOTSERVICES_CIRCLE_mean,TOTSERVICES_CIRCLE_sum,TOTSERVICES_CIRCLE_std,TOTSERVICES_CIRCLE_count,TOTSERVICES_CIRCLE_rank,BILLDSRVS_CIRCLE_mean,BILLDSRVS_CIRCLE_sum,BILLDSRVS_CIRCLE_std,BILLDSRVS_CIRCLE_count,BILLDSRVS_CIRCLE_rank
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,RAMACHANDRAPUR,5,AGRICULTURAL,71,71.0,0.0,266.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,499.0,113.8818407960199,91561.0,100.08195754105658,804,480.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,SUNKARAMPALLY,5,AGRICULTURAL,59,44.0,0.0,225.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,539.0,113.8818407960199,91561.0,100.08195754105658,804,569.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,THIMMAIPALLY,5,AGRICULTURAL,287,286.0,0.0,1076.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,61.5,113.8818407960199,91561.0,100.08195754105658,804,48.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,VARNA,5,AGRICULTURAL,149,145.0,0.0,563.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,255.0,113.8818407960199,91561.0,100.08195754105658,804,243.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,nan,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,AMISTAPOOR,5,AGRICULTURAL,284,228.0,0.0,1078.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,64.5,113.8818407960199,91561.0,100.08195754105658,804,97.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,ANNASAGAR,5,AGRICULTURAL,149,121.0,0.0,561.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,255.0,113.8818407960199,91561.0,100.08195754105658,804,311.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BHATTUPALLY,5,AGRICULTURAL,70,64.0,0.0,262.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,506.0,113.8818407960199,91561.0,100.08195754105658,804,506.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BHOOTHPUR,5,AGRICULTURAL,261,227.0,0.0,977.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,77.0,113.8818407960199,91561.0,100.08195754105658,804,100.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,CHINNAKAPETA,5,AGRICULTURAL,123,115.0,0.0,461.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,328.0,113.8818407960199,91561.0,100.08195754105658,804,332.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,ELKICHERLA,5,AGRICULTURAL,339,314.0,0.0,1282.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,40.5,113.8818407960199,91561.0,100.08195754105658,804,43.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,GOPANNAPALLY,5,AGRICULTURAL,39,28.0,0.0,146.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,601.0,113.8818407960199,91561.0,100.08195754105658,804,633.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,GOPLAPURKURD,5,AGRICULTURAL,90,81.0,0.0,339.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,431.5,113.8818407960199,91561.0,100.08195754105658,804,445.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,HASNAPOOR,5,AGRICULTURAL,198,174.0,0.0,742.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,160.5,113.8818407960199,91561.0,100.08195754105658,804,180.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,HASNAPOOR THANDA,5,AGRICULTURAL,13,9.0,0.0,48.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,692.5,113.8818407960199,91561.0,100.08195754105658,804,709.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KARVENA,5,AGRICULTURAL,305,282.0,0.0,1149.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,50.5,113.8818407960199,91561.0,100.08195754105658,804,51.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KOTHA MOLGARA,5,AGRICULTURAL,244,228.0,0.0,930.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,98.0,113.8818407960199,91561.0,100.08195754105658,804,97.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KOTHUR-BP,5,AGRICULTURAL,138,135.0,0.0,517.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,282.0,113.8818407960199,91561.0,100.08195754105658,804,269.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MADDIGATLA,5,AGRICULTURAL,300,267.0,0.0,1125.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,54.5,113.8818407960199,91561.0,100.08195754105658,804,62.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MUSTIVANI PALLY,5,AGRICULTURAL,2,2.0,0.0,7.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,765.0,113.8818407960199,91561.0,100.08195754105658,804,764.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MUTHYALAM PALLY,5,AGRICULTURAL,6,2.0,0.0,22.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,729.0,113.8818407960199,91561.0,100.08195754105658,804,764.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,NARASINGAPUR,5,AGRICULTURAL,64,58.0,0.0,240.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,523.5,113.8818407960199,91561.0,100.08195754105658,804,529.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,PATHAMOLGARA,5,AGRICULTURAL,137,126.0,1250.0,518.25,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,285.0,113.8818407960199,91561.0,100.08195754105658,804,295.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,PEDDAKAPETA,5,AGRICULTURAL,100,85.0,0.0,377.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,405.0,113.8818407960199,91561.0,100.08195754105658,804,426.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,POTHULAMADUGU,5,AGRICULTURAL,147,98.0,0.0,564.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,259.5,113.8818407960199,91561.0,100.08195754105658,804,390.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,RAWALPALLY,5,AGRICULTURAL,114,109.0,0.0,427.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,356.0,113.8818407960199,91561.0,100.08195754105658,804,351.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-BOOTHPOOR,5,AGRICULTURAL,30,27.0,0.0,114.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,631.5,113.8818407960199,91561.0,100.08195754105658,804,637.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-HANSAPOOR,5,AGRICULTURAL,77,67.0,0.0,291.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,474.5,113.8818407960199,91561.0,100.08195754105658,804,492.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SIDDAIPALLY,5,AGRICULTURAL,34,30.0,0.0,127.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,615.5,113.8818407960199,91561.0,100.08195754105658,804,623.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SOMALTANDA,5,AGRICULTURAL,29,27.0,0.0,108.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,636.5,113.8818407960199,91561.0,100.08195754105658,804,637.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIKONDA,5,AGRICULTURAL,339,323.0,0.0,1273.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,40.5,113.8818407960199,91561.0,100.08195754105658,804,36.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIPARTHY,5,AGRICULTURAL,179,178.0,0.0,671.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,187.5,113.8818407960199,91561.0,100.08195754105658,804,173.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,nan,5,AGRICULTURAL,65,65.0,0.0,243.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,520.0,113.8818407960199,91561.0,100.08195754105658,804,500.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,ALOOR,5,AGRICULTURAL,182,173.0,0.0,682.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,183.5,113.8818407960199,91561.0,100.08195754105658,804,184.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,ALWANPALLY,5,AGRICULTURAL,57,40.0,0.0,213.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,546.0,113.8818407960199,91561.0,100.08195754105658,804,582.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AMMAPALLY-J,5,AGRICULTURAL,51,39.0,0.0,191.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,560.0,113.8818407960199,91561.0,100.08195754105658,804,586.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,B015-BURUGUPALLY,5,AGRICULTURAL,8,107.0,0.0,30.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,715.5,113.8818407960199,91561.0,100.08195754105658,804,359.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BADEPALLY,5,AGRICULTURAL,158,135.0,0.0,597.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,233.0,113.8818407960199,91561.0,100.08195754105658,804,269.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BANDAMEDIPALLY,5,AGRICULTURAL,2,2.0,0.0,7.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,765.0,113.8818407960199,91561.0,100.08195754105658,804,764.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BUREDDY PALLY,5,AGRICULTURAL,5,5.0,0.0,18.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,737.5,113.8818407960199,91561.0,100.08195754105658,804,735.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BURUGUPALLY,5,AGRICULTURAL,198,173.0,1250.0,742.5,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,160.5,113.8818407960199,91561.0,100.08195754105658,804,184.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,CHERLAPALLY,5,AGRICULTURAL,74,61.0,0.0,277.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,488.5,113.8818407960199,91561.0,100.08195754105658,804,517.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,CHINNADIRALA,5,AGRICULTURAL,114,105.0,0.0,427.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,356.0,113.8818407960199,91561.0,100.08195754105658,804,366.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,EKKUVAPALLY-J,5,AGRICULTURAL,103,93.0,0.0,386.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,395.0,113.8818407960199,91561.0,100.08195754105658,804,404.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GANGAPOOR,5,AGRICULTURAL,378,317.0,625.0,1424.25,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,22.0,113.8818407960199,91561.0,100.08195754105658,804,38.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GOLLAPALLY,5,AGRICULTURAL,9,9.0,0.0,33.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,711.0,113.8818407960199,91561.0,100.08195754105658,804,709.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GOPLAPUR KALAN,5,AGRICULTURAL,3,3.0,0.0,11.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,751.5,113.8818407960199,91561.0,100.08195754105658,804,749.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GUTTAKADI PALLY,5,AGRICULTURAL,25,25.0,0.0,93.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,650.0,113.8818407960199,91561.0,100.08195754105658,804,646.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,INDIRA NAGAR COLONY,5,AGRICULTURAL,10,10.0,0.0,37.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,705.0,113.8818407960199,91561.0,100.08195754105658,804,703.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,JADCHERLA,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KISTAMPALLY,5,AGRICULTURAL,32,32.0,0.0,120.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,623.5,113.8818407960199,91561.0,100.08195754105658,804,613.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODGAL,5,AGRICULTURAL,403,365.0,625.0,1511.25,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,14.0,113.8818407960199,91561.0,100.08195754105658,804,23.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODUPARTHY-J,5,AGRICULTURAL,10,8.0,0.0,37.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,705.0,113.8818407960199,91561.0,100.08195754105658,804,714.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KONDEDU,5,AGRICULTURAL,111,101.0,0.0,416.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,375.0,113.8818407960199,91561.0,100.08195754105658,804,377.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KURVAGADDAPALLY,5,AGRICULTURAL,20,20.0,0.0,75.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,667.0,113.8818407960199,91561.0,100.08195754105658,804,665.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,LINGAMPET,5,AGRICULTURAL,127,122.0,0.0,476.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,313.0,113.8818407960199,91561.0,100.08195754105658,804,309.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MACHARAM-J,5,AGRICULTURAL,3,3.0,0.0,11.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,751.5,113.8818407960199,91561.0,100.08195754105658,804,749.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MAKTHAPALLY,5,AGRICULTURAL,5,5.0,0.0,18.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,737.5,113.8818407960199,91561.0,100.08195754105658,804,735.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MALLABOINPALLY,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NAGASALA,5,AGRICULTURAL,88,75.0,0.0,334.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,439.0,113.8818407960199,91561.0,100.08195754105658,804,463.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NASURULLABAD,5,AGRICULTURAL,205,193.0,0.0,768.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,152.5,113.8818407960199,91561.0,100.08195754105658,804,149.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NEKKONDA,5,AGRICULTURAL,127,106.0,0.0,476.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,313.0,113.8818407960199,91561.0,100.08195754105658,804,363.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NIMMABAIGADDA,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,OLD BAJAR,5,AGRICULTURAL,2,2.0,0.0,7.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,765.0,113.8818407960199,91561.0,100.08195754105658,804,764.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,PEDDAADIRALA,5,AGRICULTURAL,260,244.0,0.0,975.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,78.0,113.8818407960199,91561.0,100.08195754105658,804,80.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,PEDDAPALLY,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,POLEPALLY,5,AGRICULTURAL,15,15.0,0.0,56.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,683.0,113.8818407960199,91561.0,100.08195754105658,804,681.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,SANKARAI PALLY,5,AGRICULTURAL,7,7.0,0.0,26.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,721.5,113.8818407960199,91561.0,100.08195754105658,804,721.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,SHIKARKHANPALLY,5,AGRICULTURAL,9,9.0,0.0,33.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,711.0,113.8818407960199,91561.0,100.08195754105658,804,709.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,SIGNAL GADDA,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,TANGALLAPALLY-J,5,AGRICULTURAL,43,36.0,0.0,161.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,585.5,113.8818407960199,91561.0,100.08195754105658,804,598.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,UDANDAPUR,5,AGRICULTURAL,18,18.0,0.0,67.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,675.0,113.8818407960199,91561.0,100.08195754105658,804,672.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,VALLOOR,5,AGRICULTURAL,3,3.0,0.0,11.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,751.5,113.8818407960199,91561.0,100.08195754105658,804,749.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,nan,5,AGRICULTURAL,7,7.0,0.0,26.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,721.5,113.8818407960199,91561.0,100.08195754105658,804,721.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,AMBATAPOOR,5,AGRICULTURAL,30,30.0,0.0,112.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,631.5,113.8818407960199,91561.0,100.08195754105658,804,623.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,BANDAMEDIPALLY,5,AGRICULTURAL,40,33.0,0.0,150.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,596.5,113.8818407960199,91561.0,100.08195754105658,804,609.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,BUREDDY PALLY,5,AGRICULTURAL,84,75.0,0.0,315.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,449.0,113.8818407960199,91561.0,100.08195754105658,804,463.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,CHINNAPALLY,5,AGRICULTURAL,34,30.0,0.0,127.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,615.5,113.8818407960199,91561.0,100.08195754105658,804,623.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,CHITTI BOINPALLY,5,AGRICULTURAL,47,47.0,0.0,176.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,569.5,113.8818407960199,91561.0,100.08195754105658,804,560.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,EARLAPALLY-J,5,AGRICULTURAL,59,56.0,625.0,221.25,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,539.0,113.8818407960199,91561.0,100.08195754105658,804,537.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,GOLLAPALLY,5,AGRICULTURAL,220,192.0,0.0,830.25,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,134.0,113.8818407960199,91561.0,100.08195754105658,804,151.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,GOPLAPUR KALAN,5,AGRICULTURAL,110,98.0,0.0,412.5,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,380.0,113.8818407960199,91561.0,100.08195754105658,804,390.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,HOUSING BOARD,5,AGRICULTURAL,1,1.0,0.0,3.75,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,789.0,113.8818407960199,91561.0,100.08195754105658,804,789.0
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,JADCHERLA,5,AGRICULTURAL,197,160.0,625.0,747.75,False,False,True,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,164.0,113.8818407960199,91561.0,100.08195754105658,804,210.5
2019-05-31,MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,KAVARAMPET,5,AGRICULTURAL,24,23.0,0.0,90.0,False,False,False,False,5.0,4020,0.0,804,402.5,121.1405472636816,97397,105.53337881935806,804,653.0,113.8818407960199,91561.0,100.08195754105658,804,654.0
