District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-15,0.0,6.5
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-16,0.0,6.8
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-17,0.0,6.7
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-18,0.0,7.1
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-19,0.0,4.1
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-20,0.0,7.2
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-21,0.0,7.7
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-22,0.0,6.5
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-23,0.0,12.4
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-24,0.0,7.8
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-25,0.0,10.8
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-26,0.0,5.9
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-27,0.0,6.6
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-28,0.0,7.7
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-29,0.0,5.9
Medchal-Malkajgiri,Dundigal_Gandimaisamma,2024-04-30,0.0,11.3
Medchal-Malkajgiri,Ghatkesar,2024-04-01,0.0,9.4
Medchal-Malkajgiri,Ghatkesar,2024-04-02,0.0,9.7
Medchal-Malkajgiri,Ghatkesar,2024-04-03,0.0,10.1
Medchal-Malkajgiri,Ghatkesar,2024-04-04,0.0,8.5
Medchal-Malkajgiri,Ghatkesar,2024-04-05,0.0,11.3
Medchal-Malkajgiri,Ghatkesar,2024-04-06,0.0,14.6
Medchal-Malkajgiri,Ghatkesar,2024-04-07,0.0,8.8
Medchal-Malkajgiri,Ghatkesar,2024-04-08,0.0,13.9
Medchal-Malkajgiri,Ghatkesar,2024-04-09,4.0,14.7
Medchal-Malkajgiri,Ghatkesar,2024-04-10,0.0,11.8
Medchal-Malkajgiri,Ghatkesar,2024-04-11,0.9,12.1
Medchal-Malkajgiri,Ghatkesar,2024-04-12,2.2,14.8
Medchal-Malkajgiri,Ghatkesar,2024-04-13,0.9,13.3
Medchal-Malkajgiri,Ghatkesar,2024-04-14,0.0,7.2
Medchal-Malkajgiri,Ghatkesar,2024-04-15,0.0,11.5
Medchal-Malkajgiri,Ghatkesar,2024-04-16,0.0,12.0
Medchal-Malkajgiri,Ghatkesar,2024-04-17,0.0,12.1
Medchal-Malkajgiri,Ghatkesar,2024-04-18,0.0,8.4
Medchal-Malkajgiri,Ghatkesar,2024-04-19,0.0,8.8
Medchal-Malkajgiri,Ghatkesar,2024-04-20,0.0,9.7
Medchal-Malkajgiri,Ghatkesar,2024-04-21,0.0,10.1
Medchal-Malkajgiri,Ghatkesar,2024-04-22,0.0,14.0
Medchal-Malkajgiri,Ghatkesar,2024-04-23,1.4,10.5
Medchal-Malkajgiri,Ghatkesar,2024-04-24,0.0,14.4
Medchal-Malkajgiri,Ghatkesar,2024-04-25,0.0,11.1
Medchal-Malkajgiri,Ghatkesar,2024-04-26,0.0,11.9
Medchal-Malkajgiri,Ghatkesar,2024-04-27,0.0,11.1
Medchal-Malkajgiri,Ghatkesar,2024-04-28,0.0,10.4
Medchal-Malkajgiri,Ghatkesar,2024-04-29,0.0,8.9
Medchal-Malkajgiri,Ghatkesar,2024-04-30,0.0,11.0
Medchal-Malkajgiri,Kapra,2024-04-01,0.0,13.0
Medchal-Malkajgiri,Kapra,2024-04-02,0.0,6.4
Medchal-Malkajgiri,Kapra,2024-04-03,0.0,10.4
Medchal-Malkajgiri,Kapra,2024-04-04,0.0,6.9
Medchal-Malkajgiri,Kapra,2024-04-05,0.0,12.8
Medchal-Malkajgiri,Kapra,2024-04-06,0.0,7.8
Medchal-Malkajgiri,Kapra,2024-04-07,0.0,7.1
Medchal-Malkajgiri,Kapra,2024-04-08,0.6,11.7
Medchal-Malkajgiri,Kapra,2024-04-09,2.8,15.3
Medchal-Malkajgiri,Kapra,2024-04-10,2.1,9.7
Medchal-Malkajgiri,Kapra,2024-04-11,2.4,15.4
Medchal-Malkajgiri,Kapra,2024-04-12,1.6,11.2
Medchal-Malkajgiri,Kapra,2024-04-13,0.4,14.5
Medchal-Malkajgiri,Kapra,2024-04-14,0.6,8.4
Medchal-Malkajgiri,Kapra,2024-04-15,0.0,11.0
Medchal-Malkajgiri,Kapra,2024-04-16,0.0,9.6
Medchal-Malkajgiri,Kapra,2024-04-17,0.0,7.0
Medchal-Malkajgiri,Kapra,2024-04-18,0.0,9.1
Medchal-Malkajgiri,Kapra,2024-04-19,0.0,18.2
Medchal-Malkajgiri,Kapra,2024-04-20,0.0,7.9
Medchal-Malkajgiri,Kapra,2024-04-21,0.0,10.7
Medchal-Malkajgiri,Kapra,2024-04-22,0.0,10.7
Medchal-Malkajgiri,Kapra,2024-04-23,0.3,8.5
Medchal-Malkajgiri,Kapra,2024-04-24,0.0,9.6
Medchal-Malkajgiri,Kapra,2024-04-25,0.0,7.8
Medchal-Malkajgiri,Kapra,2024-04-26,0.0,11.4
Medchal-Malkajgiri,Kapra,2024-04-27,0.0,9.7
Medchal-Malkajgiri,Kapra,2024-04-28,0.0,9.5
Medchal-Malkajgiri,Kapra,2024-04-29,0.0,9.0
Medchal-Malkajgiri,Kapra,2024-04-30,0.0,10.5
Medchal-Malkajgiri,Keesara,2024-04-01,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-02,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-03,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-04,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-05,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-06,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-07,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-08,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-09,0.0,0.1
Medchal-Malkajgiri,Keesara,2024-04-10,0.0,0.2
Medchal-Malkajgiri,Keesara,2024-04-11,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-12,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-13,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-14,0.0,0.1
Medchal-Malkajgiri,Keesara,2024-04-15,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-16,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-17,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-18,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-19,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-20,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-21,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-22,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-23,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-24,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-25,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-26,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-27,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-28,0.0,0.0
Medchal-Malkajgiri,Keesara,2024-04-29,0.0,0.7
Medchal-Malkajgiri,Keesara,2024-04-30,0.0,0.0
Medchal-Malkajgiri,Kukatpally,2024-04-01,0.5,6.9
Medchal-Malkajgiri,Kukatpally,2024-04-02,0.0,5.1
Medchal-Malkajgiri,Kukatpally,2024-04-03,0.0,8.2
Medchal-Malkajgiri,Kukatpally,2024-04-04,0.0,6.8
Medchal-Malkajgiri,Kukatpally,2024-04-05,0.0,8.4
Medchal-Malkajgiri,Kukatpally,2024-04-06,0.0,9.0
Medchal-Malkajgiri,Kukatpally,2024-04-07,0.0,4.2
Medchal-Malkajgiri,Kukatpally,2024-04-08,0.0,9.6
Medchal-Malkajgiri,Kukatpally,2024-04-09,1.5,16.1
Medchal-Malkajgiri,Kukatpally,2024-04-10,0.5,12.9
Medchal-Malkajgiri,Kukatpally,2024-04-11,0.4,11.6
Medchal-Malkajgiri,Kukatpally,2024-04-12,0.4,12.9
Medchal-Malkajgiri,Kukatpally,2024-04-13,0.6,16.4
Medchal-Malkajgiri,Kukatpally,2024-04-14,0.0,10.9
Medchal-Malkajgiri,Kukatpally,2024-04-15,0.0,9.6
Medchal-Malkajgiri,Kukatpally,2024-04-16,0.0,11.2
Medchal-Malkajgiri,Kukatpally,2024-04-17,0.0,7.5
Medchal-Malkajgiri,Kukatpally,2024-04-18,0.0,7.8
Medchal-Malkajgiri,Kukatpally,2024-04-19,0.9,10.4
Medchal-Malkajgiri,Kukatpally,2024-04-20,0.0,6.8
Medchal-Malkajgiri,Kukatpally,2024-04-21,0.0,9.7
Medchal-Malkajgiri,Kukatpally,2024-04-22,0.0,11.5
Medchal-Malkajgiri,Kukatpally,2024-04-23,0.0,12.0
Medchal-Malkajgiri,Kukatpally,2024-04-24,0.0,8.9
Medchal-Malkajgiri,Kukatpally,2024-04-25,0.0,7.2
Medchal-Malkajgiri,Kukatpally,2024-04-26,0.0,9.2
Medchal-Malkajgiri,Kukatpally,2024-04-27,0.0,9.8
Medchal-Malkajgiri,Kukatpally,2024-04-28,0.0,8.5
Medchal-Malkajgiri,Kukatpally,2024-04-29,0.0,9.0
Medchal-Malkajgiri,Kukatpally,2024-04-30,0.0,8.2
Medchal-Malkajgiri,Malkajgiri,2024-04-01,0.0,14.9
Medchal-Malkajgiri,Malkajgiri,2024-04-02,0.0,10.3
Medchal-Malkajgiri,Malkajgiri,2024-04-03,0.9,14.7
Medchal-Malkajgiri,Malkajgiri,2024-04-04,0.3,12.1
Medchal-Malkajgiri,Malkajgiri,2024-04-05,0.0,15.2
Medchal-Malkajgiri,Malkajgiri,2024-04-06,0.0,11.4
Medchal-Malkajgiri,Malkajgiri,2024-04-07,2.2,11.9
Medchal-Malkajgiri,Malkajgiri,2024-04-08,1.8,11.8
Medchal-Malkajgiri,Malkajgiri,2024-04-09,4.6,17.2
Medchal-Malkajgiri,Malkajgiri,2024-04-10,3.0,16.5
Medchal-Malkajgiri,Malkajgiri,2024-04-11,1.5,15.9
Medchal-Malkajgiri,Malkajgiri,2024-04-12,4.0,13.4
Medchal-Malkajgiri,Malkajgiri,2024-04-13,3.7,15.3
Medchal-Malkajgiri,Malkajgiri,2024-04-14,0.6,8.9
Medchal-Malkajgiri,Malkajgiri,2024-04-15,0.0,12.3
Medchal-Malkajgiri,Malkajgiri,2024-04-16,1.9,13.0
Medchal-Malkajgiri,Malkajgiri,2024-04-17,1.6,10.8
Medchal-Malkajgiri,Malkajgiri,2024-04-18,0.0,14.3
Medchal-Malkajgiri,Malkajgiri,2024-04-19,0.0,13.4
Medchal-Malkajgiri,Malkajgiri,2024-04-20,0.0,11.6
Medchal-Malkajgiri,Malkajgiri,2024-04-21,0.0,10.2
Medchal-Malkajgiri,Malkajgiri,2024-04-22,0.0,12.5
Medchal-Malkajgiri,Malkajgiri,2024-04-23,2.0,14.6
Medchal-Malkajgiri,Malkajgiri,2024-04-24,0.0,14.6
Medchal-Malkajgiri,Malkajgiri,2024-04-25,0.0,13.1
Medchal-Malkajgiri,Malkajgiri,2024-04-26,0.0,11.8
Medchal-Malkajgiri,Malkajgiri,2024-04-27,0.0,14.2
Medchal-Malkajgiri,Malkajgiri,2024-04-28,0.0,9.7
Medchal-Malkajgiri,Malkajgiri,2024-04-29,0.0,9.7
Medchal-Malkajgiri,Malkajgiri,2024-04-30,0.0,13.2
Medchal-Malkajgiri,Medchel,2024-04-01,0.0,8.4
Medchal-Malkajgiri,Medchel,2024-04-02,0.0,6.4
Medchal-Malkajgiri,Medchel,2024-04-03,0.0,7.2
Medchal-Malkajgiri,Medchel,2024-04-04,0.0,6.5
Medchal-Malkajgiri,Medchel,2024-04-05,0.0,10.2
Medchal-Malkajgiri,Medchel,2024-04-06,0.0,7.7
Medchal-Malkajgiri,Medchel,2024-04-07,0.0,7.8
Medchal-Malkajgiri,Medchel,2024-04-08,0.0,11.2
Medchal-Malkajgiri,Medchel,2024-04-09,5.2,15.2
Medchal-Malkajgiri,Medchel,2024-04-10,1.5,13.6
Medchal-Malkajgiri,Medchel,2024-04-11,0.0,14.4
Medchal-Malkajgiri,Medchel,2024-04-12,1.6,9.5
Medchal-Malkajgiri,Medchel,2024-04-13,0.0,13.7
Medchal-Malkajgiri,Medchel,2024-04-14,0.0,7.9
Medchal-Malkajgiri,Medchel,2024-04-15,0.0,8.0
Medchal-Malkajgiri,Medchel,2024-04-16,0.0,10.4
Medchal-Malkajgiri,Medchel,2024-04-17,0.0,6.3
Medchal-Malkajgiri,Medchel,2024-04-18,0.0,13.7
Medchal-Malkajgiri,Medchel,2024-04-19,0.0,6.4
Medchal-Malkajgiri,Medchel,2024-04-20,0.0,7.1
Medchal-Malkajgiri,Medchel,2024-04-21,0.0,9.3
Medchal-Malkajgiri,Medchel,2024-04-22,0.0,9.0
Medchal-Malkajgiri,Medchel,2024-04-23,0.0,11.5
Medchal-Malkajgiri,Medchel,2024-04-24,0.0,7.4
Medchal-Malkajgiri,Medchel,2024-04-25,0.0,7.4
Medchal-Malkajgiri,Medchel,2024-04-26,0.0,12.1
Medchal-Malkajgiri,Medchel,2024-04-27,0.0,9.2
Medchal-Malkajgiri,Medchel,2024-04-28,0.0,7.1
Medchal-Malkajgiri,Medchel,2024-04-29,0.0,7.2
Medchal-Malkajgiri,Medchel,2024-04-30,0.0,8.5
Medchal-Malkajgiri,Medipally,2024-04-01,0.0,9.6
Medchal-Malkajgiri,Medipally,2024-04-02,0.0,8.7
Medchal-Malkajgiri,Medipally,2024-04-03,0.3,8.0
Medchal-Malkajgiri,Medipally,2024-04-04,0.0,8.3
Medchal-Malkajgiri,Medipally,2024-04-05,0.0,8.9
Medchal-Malkajgiri,Medipally,2024-04-06,0.0,10.8
Medchal-Malkajgiri,Medipally,2024-04-07,0.0,9.3
Medchal-Malkajgiri,Medipally,2024-04-08,1.1,11.0
Medchal-Malkajgiri,Medipally,2024-04-09,5.3,12.9
Medchal-Malkajgiri,Medipally,2024-04-10,0.0,9.8
Medchal-Malkajgiri,Medipally,2024-04-11,0.7,13.1
Medchal-Malkajgiri,Medipally,2024-04-12,2.8,11.5
Medchal-Malkajgiri,Medipally,2024-04-13,0.0,9.9
Medchal-Malkajgiri,Medipally,2024-04-14,0.0,9.0
Medchal-Malkajgiri,Medipally,2024-04-15,0.0,11.3
Medchal-Malkajgiri,Medipally,2024-04-16,0.0,12.1
Medchal-Malkajgiri,Medipally,2024-04-17,0.0,7.7
Medchal-Malkajgiri,Medipally,2024-04-18,0.0,8.5
Medchal-Malkajgiri,Medipally,2024-04-19,0.0,12.7
Medchal-Malkajgiri,Medipally,2024-04-20,0.0,11.4
Medchal-Malkajgiri,Medipally,2024-04-21,0.0,8.9
Medchal-Malkajgiri,Medipally,2024-04-22,0.0,11.6
Medchal-Malkajgiri,Medipally,2024-04-23,1.0,11.0
Medchal-Malkajgiri,Medipally,2024-04-24,0.0,11.0
Medchal-Malkajgiri,Medipally,2024-04-25,0.3,11.5
Medchal-Malkajgiri,Medipally,2024-04-26,0.3,10.3
Medchal-Malkajgiri,Medipally,2024-04-27,0.0,9.0
Medchal-Malkajgiri,Medipally,2024-04-28,0.0,9.1
Medchal-Malkajgiri,Medipally,2024-04-29,0.0,9.4
Medchal-Malkajgiri,Medipally,2024-04-30,0.0,8.7
Medchal-Malkajgiri,Muduchinthalapally,2024-04-01,0.0,9.3
Medchal-Malkajgiri,Muduchinthalapally,2024-04-02,0.0,10.9
Medchal-Malkajgiri,Muduchinthalapally,2024-04-03,0.3,8.3
Medchal-Malkajgiri,Muduchinthalapally,2024-04-04,1.5,5.0
Medchal-Malkajgiri,Muduchinthalapally,2024-04-05,0.8,11.1
Medchal-Malkajgiri,Muduchinthalapally,2024-04-06,0.0,6.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-07,0.0,14.1
Medchal-Malkajgiri,Muduchinthalapally,2024-04-08,0.0,9.1
Medchal-Malkajgiri,Muduchinthalapally,2024-04-09,3.2,11.4
Medchal-Malkajgiri,Muduchinthalapally,2024-04-10,0.6,8.5
Medchal-Malkajgiri,Muduchinthalapally,2024-04-11,1.1,7.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-12,4.8,11.0
Medchal-Malkajgiri,Muduchinthalapally,2024-04-13,0.4,8.7
Medchal-Malkajgiri,Muduchinthalapally,2024-04-14,0.0,6.0
Medchal-Malkajgiri,Muduchinthalapally,2024-04-15,0.0,8.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-16,0.0,10.7
Medchal-Malkajgiri,Muduchinthalapally,2024-04-17,0.1,7.3
Medchal-Malkajgiri,Muduchinthalapally,2024-04-18,0.0,7.2
Medchal-Malkajgiri,Muduchinthalapally,2024-04-19,0.0,9.4
Medchal-Malkajgiri,Muduchinthalapally,2024-04-20,0.0,6.9
Medchal-Malkajgiri,Muduchinthalapally,2024-04-21,0.0,11.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-22,0.0,5.0
Medchal-Malkajgiri,Muduchinthalapally,2024-04-23,1.0,7.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-24,1.6,7.2
Medchal-Malkajgiri,Muduchinthalapally,2024-04-25,0.2,7.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-26,0.0,6.7
Medchal-Malkajgiri,Muduchinthalapally,2024-04-27,0.0,11.5
Medchal-Malkajgiri,Muduchinthalapally,2024-04-28,0.0,6.8
Medchal-Malkajgiri,Muduchinthalapally,2024-04-29,1.2,8.6
Medchal-Malkajgiri,Muduchinthalapally,2024-04-30,0.0,5.1
Medchal-Malkajgiri,Quthbullapur,2024-04-01,0.0,9.8
Medchal-Malkajgiri,Quthbullapur,2024-04-02,0.0,9.4
Medchal-Malkajgiri,Quthbullapur,2024-04-03,0.0,9.0
Medchal-Malkajgiri,Quthbullapur,2024-04-04,0.0,8.6
Medchal-Malkajgiri,Quthbullapur,2024-04-05,0.0,10.2
Medchal-Malkajgiri,Quthbullapur,2024-04-06,0.0,8.1
Medchal-Malkajgiri,Quthbullapur,2024-04-07,0.0,7.8
Medchal-Malkajgiri,Quthbullapur,2024-04-08,0.0,12.8
Medchal-Malkajgiri,Quthbullapur,2024-04-09,5.2,17.6
Medchal-Malkajgiri,Quthbullapur,2024-04-10,2.2,16.4
Medchal-Malkajgiri,Quthbullapur,2024-04-11,0.1,11.2
Medchal-Malkajgiri,Quthbullapur,2024-04-12,2.9,12.6
Medchal-Malkajgiri,Quthbullapur,2024-04-13,2.5,11.0
Medchal-Malkajgiri,Quthbullapur,2024-04-14,0.0,7.7
Medchal-Malkajgiri,Quthbullapur,2024-04-15,0.0,9.6
Medchal-Malkajgiri,Quthbullapur,2024-04-16,0.0,7.7
Medchal-Malkajgiri,Quthbullapur,2024-04-17,0.0,6.5
Medchal-Malkajgiri,Quthbullapur,2024-04-18,0.0,5.6
Medchal-Malkajgiri,Quthbullapur,2024-04-19,0.0,8.2
Medchal-Malkajgiri,Quthbullapur,2024-04-20,0.0,10.8
Medchal-Malkajgiri,Quthbullapur,2024-04-21,0.0,8.1
Medchal-Malkajgiri,Quthbullapur,2024-04-22,0.0,8.8
Medchal-Malkajgiri,Quthbullapur,2024-04-23,0.7,10.4
Medchal-Malkajgiri,Quthbullapur,2024-04-24,0.0,8.1
Medchal-Malkajgiri,Quthbullapur,2024-04-25,0.0,9.6
Medchal-Malkajgiri,Quthbullapur,2024-04-26,0.0,9.7
Medchal-Malkajgiri,Quthbullapur,2024-04-27,0.0,9.2
Medchal-Malkajgiri,Quthbullapur,2024-04-28,0.0,6.9
Medchal-Malkajgiri,Quthbullapur,2024-04-29,0.1,6.5
Medchal-Malkajgiri,Quthbullapur,2024-04-30,0.0,12.1
Medchal-Malkajgiri,Shamirpet,2024-04-01,0.0,10.2
Medchal-Malkajgiri,Shamirpet,2024-04-02,0.0,7.7
Medchal-Malkajgiri,Shamirpet,2024-04-03,0.0,2.8
Medchal-Malkajgiri,Shamirpet,2024-04-04,0.0,2.8
Medchal-Malkajgiri,Shamirpet,2024-04-05,0.0,2.9
Medchal-Malkajgiri,Shamirpet,2024-04-06,0.0,6.9
Medchal-Malkajgiri,Shamirpet,2024-04-07,0.0,7.8
Medchal-Malkajgiri,Shamirpet,2024-04-08,0.0,11.4
Medchal-Malkajgiri,Shamirpet,2024-04-09,1.1,19.7
Medchal-Malkajgiri,Shamirpet,2024-04-10,0.0,18.0
Medchal-Malkajgiri,Shamirpet,2024-04-11,0.0,15.0
Medchal-Malkajgiri,Shamirpet,2024-04-12,0.0,7.5
Medchal-Malkajgiri,Shamirpet,2024-04-13,0.0,9.1
Medchal-Malkajgiri,Shamirpet,2024-04-14,0.0,9.0
Medchal-Malkajgiri,Shamirpet,2024-04-15,0.0,5.9
Medchal-Malkajgiri,Shamirpet,2024-04-16,0.0,14.0
Medchal-Malkajgiri,Shamirpet,2024-04-17,0.0,0.3
Medchal-Malkajgiri,Shamirpet,2024-04-18,0.0,1.2
Medchal-Malkajgiri,Shamirpet,2024-04-19,0.0,6.8
Medchal-Malkajgiri,Shamirpet,2024-04-20,0.0,3.3
Medchal-Malkajgiri,Shamirpet,2024-04-21,0.0,10.8
Medchal-Malkajgiri,Shamirpet,2024-04-22,0.0,11.4
Medchal-Malkajgiri,Shamirpet,2024-04-23,0.0,10.6
Medchal-Malkajgiri,Shamirpet,2024-04-24,0.0,2.9
Medchal-Malkajgiri,Shamirpet,2024-04-25,0.0,0.5
Medchal-Malkajgiri,Shamirpet,2024-04-26,0.0,9.4
Medchal-Malkajgiri,Shamirpet,2024-04-27,0.0,8.0
Medchal-Malkajgiri,Shamirpet,2024-04-28,0.0,0.4
Medchal-Malkajgiri,Shamirpet,2024-04-29,0.0,0.2
Medchal-Malkajgiri,Shamirpet,2024-04-30,0.0,0.1
Medchal-Malkajgiri,Uppal,2024-04-01,0.0,12.1
Medchal-Malkajgiri,Uppal,2024-04-02,0.0,8.8
Medchal-Malkajgiri,Uppal,2024-04-03,2.6,8.7
Medchal-Malkajgiri,Uppal,2024-04-04,0.7,13.5
Medchal-Malkajgiri,Uppal,2024-04-05,0.0,13.0
Medchal-Malkajgiri,Uppal,2024-04-06,0.0,12.9
Medchal-Malkajgiri,Uppal,2024-04-07,0.0,10.2
Medchal-Malkajgiri,Uppal,2024-04-08,0.5,15.2
Medchal-Malkajgiri,Uppal,2024-04-09,6.0,16.7
Medchal-Malkajgiri,Uppal,2024-04-10,2.3,13.3
Medchal-Malkajgiri,Uppal,2024-04-11,1.5,14.6
Medchal-Malkajgiri,Uppal,2024-04-12,2.8,13.2
Medchal-Malkajgiri,Uppal,2024-04-13,3.1,12.9
Medchal-Malkajgiri,Uppal,2024-04-14,1.1,9.8
Medchal-Malkajgiri,Uppal,2024-04-15,0.0,9.9
Medchal-Malkajgiri,Uppal,2024-04-16,0.0,13.3
Medchal-Malkajgiri,Uppal,2024-04-17,0.0,11.8
Medchal-Malkajgiri,Uppal,2024-04-18,0.0,9.9
Medchal-Malkajgiri,Uppal,2024-04-19,0.0,16.1
Medchal-Malkajgiri,Uppal,2024-04-20,0.0,11.4
Medchal-Malkajgiri,Uppal,2024-04-21,0.0,8.4
Medchal-Malkajgiri,Uppal,2024-04-22,0.0,13.0
Medchal-Malkajgiri,Uppal,2024-04-23,1.3,10.2
Medchal-Malkajgiri,Uppal,2024-04-24,0.0,9.8
Medchal-Malkajgiri,Uppal,2024-04-25,0.0,11.8
Medchal-Malkajgiri,Uppal,2024-04-26,0.0,14.4
Medchal-Malkajgiri,Uppal,2024-04-27,0.0,12.0
Medchal-Malkajgiri,Uppal,2024-04-28,0.0,12.7
Medchal-Malkajgiri,Uppal,2024-04-29,0.1,11.8
Medchal-Malkajgiri,Uppal,2024-04-30,0.0,14.0
Mulugu,Eturunagaram,2024-04-01,0.0,4.3
Mulugu,Eturunagaram,2024-04-02,0.0,7.7
Mulugu,Eturunagaram,2024-04-03,0.0,5.1
Mulugu,Eturunagaram,2024-04-04,0.0,9.5
Mulugu,Eturunagaram,2024-04-05,0.0,11.2
Mulugu,Eturunagaram,2024-04-06,0.0,7.6
Mulugu,Eturunagaram,2024-04-07,0.0,5.2
Mulugu,Eturunagaram,2024-04-08,0.0,14.2
Mulugu,Eturunagaram,2024-04-09,0.0,11.6
Mulugu,Eturunagaram,2024-04-10,0.0,10.5
Mulugu,Eturunagaram,2024-04-11,0.0,10.8
Mulugu,Eturunagaram,2024-04-12,0.0,9.0
Mulugu,Eturunagaram,2024-04-13,0.0,11.4
Mulugu,Eturunagaram,2024-04-14,0.0,7.0
Mulugu,Eturunagaram,2024-04-15,0.0,9.2
Mulugu,Eturunagaram,2024-04-16,0.0,3.7
Mulugu,Eturunagaram,2024-04-17,0.0,3.6
Mulugu,Eturunagaram,2024-04-18,0.0,7.2
Mulugu,Eturunagaram,2024-04-19,0.0,5.7
Mulugu,Eturunagaram,2024-04-20,0.0,7.2
Mulugu,Eturunagaram,2024-04-21,0.0,2.2
Mulugu,Eturunagaram,2024-04-22,0.0,12.0
Mulugu,Eturunagaram,2024-04-23,0.0,9.9
Mulugu,Eturunagaram,2024-04-24,0.0,7.1
Mulugu,Eturunagaram,2024-04-25,0.0,6.5
Mulugu,Eturunagaram,2024-04-26,0.0,2.8
Mulugu,Eturunagaram,2024-04-27,0.0,11.0
Mulugu,Eturunagaram,2024-04-28,0.0,2.6
Mulugu,Eturunagaram,2024-04-29,0.0,8.1
Mulugu,Eturunagaram,2024-04-30,0.0,9.3
Mulugu,Govindaraopet,2024-04-01,0.0,10.3
Mulugu,Govindaraopet,2024-04-02,0.0,11.1
Mulugu,Govindaraopet,2024-04-03,0.0,12.1
Mulugu,Govindaraopet,2024-04-04,0.0,12.4
Mulugu,Govindaraopet,2024-04-05,0.0,8.2
Mulugu,Govindaraopet,2024-04-06,0.0,7.5
Mulugu,Govindaraopet,2024-04-07,0.0,5.2
Mulugu,Govindaraopet,2024-04-08,0.0,2.0
Mulugu,Govindaraopet,2024-04-09,0.0,5.4
Mulugu,Govindaraopet,2024-04-10,0.0,5.8
Mulugu,Govindaraopet,2024-04-11,0.0,9.0
Mulugu,Govindaraopet,2024-04-12,0.0,6.3
Mulugu,Govindaraopet,2024-04-13,0.0,7.2
Mulugu,Govindaraopet,2024-04-14,0.0,10.8
Mulugu,Govindaraopet,2024-04-15,0.0,7.6
Mulugu,Govindaraopet,2024-04-16,0.0,9.5
Mulugu,Govindaraopet,2024-04-17,0.0,4.3
Mulugu,Govindaraopet,2024-04-18,0.0,8.0
Mulugu,Govindaraopet,2024-04-19,0.0,5.7
Mulugu,Govindaraopet,2024-04-20,0.0,9.6
Mulugu,Govindaraopet,2024-04-21,0.0,5.7
Mulugu,Govindaraopet,2024-04-22,0.0,6.5
Mulugu,Govindaraopet,2024-04-23,0.0,9.6
Mulugu,Govindaraopet,2024-04-24,0.0,4.2
Mulugu,Govindaraopet,2024-04-25,0.0,7.1
Mulugu,Govindaraopet,2024-04-26,0.0,5.3
Mulugu,Govindaraopet,2024-04-27,0.0,6.3
Mulugu,Govindaraopet,2024-04-28,0.0,4.0
Mulugu,Govindaraopet,2024-04-29,0.0,5.3
Mulugu,Govindaraopet,2024-04-30,0.9,6.9
Mulugu,Kannaigudem,2024-04-01,0.0,11.5
Mulugu,Kannaigudem,2024-04-02,0.0,15.0
Mulugu,Kannaigudem,2024-04-03,0.0,19.0
