District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph),Min Wind Speed (Kmph)_outlier_flag,Max Wind Speed (Kmph)_outlier_flag
Rajanna Sircilla,Gambhiraopeta,2024-04-14,0.0,6.3,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-15,0.0,8.9,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-16,0.0,7.4,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-17,0.0,4.9,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-19,0.0,6.1,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-20,0.0,11.3,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-21,0.0,3.8,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-22,0.0,6.6,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-23,0.0,15.6,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-24,0.0,8.4,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-25,0.0,4.8,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-26,0.0,7.3,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-27,0.0,7.7,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-28,0.0,10.3,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-29,0.0,7.0,False,False
Rajanna Sircilla,Gambhiraopeta,2024-04-30,0.0,8.8,False,False
Rajanna Sircilla,Konaraopeta,2024-04-01,0.0,8.5,False,False
Rajanna Sircilla,Konaraopeta,2024-04-02,0.0,7.7,False,False
Rajanna Sircilla,Konaraopeta,2024-04-03,0.0,5.9,False,False
Rajanna Sircilla,Konaraopeta,2024-04-04,0.0,5.9,False,False
Rajanna Sircilla,Konaraopeta,2024-04-05,0.0,10.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-06,0.0,11.4,False,False
Rajanna Sircilla,Konaraopeta,2024-04-07,0.0,8.0,False,False
Rajanna Sircilla,Konaraopeta,2024-04-08,0.0,14.0,False,False
Rajanna Sircilla,Konaraopeta,2024-04-09,0.0,11.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-10,0.0,10.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-11,0.0,10.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-12,0.0,11.1,False,False
Rajanna Sircilla,Konaraopeta,2024-04-13,0.0,11.1,False,False
Rajanna Sircilla,Konaraopeta,2024-04-14,0.0,8.8,False,False
Rajanna Sircilla,Konaraopeta,2024-04-15,0.0,8.0,False,False
Rajanna Sircilla,Konaraopeta,2024-04-16,0.0,9.4,False,False
Rajanna Sircilla,Konaraopeta,2024-04-17,0.0,7.5,False,False
Rajanna Sircilla,Konaraopeta,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Konaraopeta,2024-04-19,0.0,17.1,False,False
Rajanna Sircilla,Konaraopeta,2024-04-20,0.0,19.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-21,0.0,7.9,False,False
Rajanna Sircilla,Konaraopeta,2024-04-22,0.0,17.1,False,False
Rajanna Sircilla,Konaraopeta,2024-04-23,0.7,17.8,True,False
Rajanna Sircilla,Konaraopeta,2024-04-24,0.0,11.3,False,False
Rajanna Sircilla,Konaraopeta,2024-04-25,0.0,11.0,False,False
Rajanna Sircilla,Konaraopeta,2024-04-26,0.0,13.7,False,False
Rajanna Sircilla,Konaraopeta,2024-04-27,0.0,10.2,False,False
Rajanna Sircilla,Konaraopeta,2024-04-28,0.0,10.7,False,False
Rajanna Sircilla,Konaraopeta,2024-04-29,0.0,10.8,False,False
Rajanna Sircilla,Konaraopeta,2024-04-30,0.0,14.2,False,False
Rajanna Sircilla,Mustabad,2024-04-01,0.0,9.5,False,False
Rajanna Sircilla,Mustabad,2024-04-02,0.0,11.5,False,False
Rajanna Sircilla,Mustabad,2024-04-03,0.0,8.3,False,False
Rajanna Sircilla,Mustabad,2024-04-04,0.0,6.5,False,False
Rajanna Sircilla,Mustabad,2024-04-05,0.0,10.3,False,False
Rajanna Sircilla,Mustabad,2024-04-06,0.0,10.5,False,False
Rajanna Sircilla,Mustabad,2024-04-07,0.0,11.7,False,False
Rajanna Sircilla,Mustabad,2024-04-08,0.6,12.0,True,False
Rajanna Sircilla,Mustabad,2024-04-09,1.0,13.3,True,False
Rajanna Sircilla,Mustabad,2024-04-10,0.1,13.0,True,False
Rajanna Sircilla,Mustabad,2024-04-11,0.7,11.9,True,False
Rajanna Sircilla,Mustabad,2024-04-12,0.0,12.6,False,False
Rajanna Sircilla,Mustabad,2024-04-13,0.0,11.2,False,False
Rajanna Sircilla,Mustabad,2024-04-14,0.0,8.4,False,False
Rajanna Sircilla,Mustabad,2024-04-15,0.0,9.0,False,False
Rajanna Sircilla,Mustabad,2024-04-16,0.7,10.6,True,False
Rajanna Sircilla,Mustabad,2024-04-17,0.0,7.5,False,False
Rajanna Sircilla,Mustabad,2024-04-18,0.0,10.6,False,False
Rajanna Sircilla,Mustabad,2024-04-19,1.0,8.9,True,False
Rajanna Sircilla,Mustabad,2024-04-20,0.4,14.4,True,False
Rajanna Sircilla,Mustabad,2024-04-21,0.7,7.6,True,False
Rajanna Sircilla,Mustabad,2024-04-22,1.4,9.0,True,False
Rajanna Sircilla,Mustabad,2024-04-23,0.0,13.8,False,False
Rajanna Sircilla,Mustabad,2024-04-24,0.0,8.2,False,False
Rajanna Sircilla,Mustabad,2024-04-25,0.0,8.1,False,False
Rajanna Sircilla,Mustabad,2024-04-26,0.0,9.2,False,False
Rajanna Sircilla,Mustabad,2024-04-27,0.0,8.6,False,False
Rajanna Sircilla,Mustabad,2024-04-28,0.0,11.3,False,False
Rajanna Sircilla,Mustabad,2024-04-29,1.6,8.1,True,False
Rajanna Sircilla,Mustabad,2024-04-30,0.0,12.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-01,0.0,10.3,False,False
Rajanna Sircilla,Rudrangi,2024-04-02,0.0,9.1,False,False
Rajanna Sircilla,Rudrangi,2024-04-03,0.0,10.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-04,0.0,7.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-05,0.0,5.8,False,False
Rajanna Sircilla,Rudrangi,2024-04-06,0.0,4.9,False,False
Rajanna Sircilla,Rudrangi,2024-04-07,0.0,3.5,False,False
Rajanna Sircilla,Rudrangi,2024-04-08,0.0,7.9,False,False
Rajanna Sircilla,Rudrangi,2024-04-09,0.0,9.0,False,False
Rajanna Sircilla,Rudrangi,2024-04-10,0.0,9.7,False,False
Rajanna Sircilla,Rudrangi,2024-04-11,0.0,8.6,False,False
Rajanna Sircilla,Rudrangi,2024-04-12,0.0,14.1,False,False
Rajanna Sircilla,Rudrangi,2024-04-13,0.0,9.8,False,False
Rajanna Sircilla,Rudrangi,2024-04-14,0.0,10.5,False,False
Rajanna Sircilla,Rudrangi,2024-04-15,0.0,4.5,False,False
Rajanna Sircilla,Rudrangi,2024-04-16,0.0,9.3,False,False
Rajanna Sircilla,Rudrangi,2024-04-17,0.0,8.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-18,0.0,9.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-19,0.0,12.5,False,False
Rajanna Sircilla,Rudrangi,2024-04-20,0.0,8.6,False,False
Rajanna Sircilla,Rudrangi,2024-04-21,0.0,6.0,False,False
Rajanna Sircilla,Rudrangi,2024-04-22,0.0,8.8,False,False
Rajanna Sircilla,Rudrangi,2024-04-23,0.0,14.1,False,False
Rajanna Sircilla,Rudrangi,2024-04-24,0.0,7.1,False,False
Rajanna Sircilla,Rudrangi,2024-04-25,0.0,7.7,False,False
Rajanna Sircilla,Rudrangi,2024-04-26,0.0,5.5,False,False
Rajanna Sircilla,Rudrangi,2024-04-27,0.0,4.8,False,False
Rajanna Sircilla,Rudrangi,2024-04-28,0.0,7.7,False,False
Rajanna Sircilla,Rudrangi,2024-04-29,0.0,6.4,False,False
Rajanna Sircilla,Rudrangi,2024-04-30,0.0,7.4,False,False
Rajanna Sircilla,Sirsilla,2024-04-01,0.0,8.5,False,False
Rajanna Sircilla,Sirsilla,2024-04-02,0.0,7.7,False,False
Rajanna Sircilla,Sirsilla,2024-04-03,0.0,5.9,False,False
Rajanna Sircilla,Sirsilla,2024-04-04,0.0,5.9,False,False
Rajanna Sircilla,Sirsilla,2024-04-05,0.0,10.2,False,False
Rajanna Sircilla,Sirsilla,2024-04-06,0.0,11.4,False,False
Rajanna Sircilla,Sirsilla,2024-04-07,0.0,8.0,False,False
Rajanna Sircilla,Sirsilla,2024-04-08,0.0,14.0,False,False
Rajanna Sircilla,Sirsilla,2024-04-09,0.0,11.2,False,False
Rajanna Sircilla,Sirsilla,2024-04-10,0.0,10.2,False,False
Rajanna Sircilla,Sirsilla,2024-04-11,0.0,10.2,False,False
Rajanna Sircilla,Sirsilla,2024-04-12,0.0,11.1,False,False
Rajanna Sircilla,Sirsilla,2024-04-13,0.0,11.1,False,False
Rajanna Sircilla,Sirsilla,2024-04-14,0.0,8.8,False,False
Rajanna Sircilla,Sirsilla,2024-04-15,0.0,8.0,False,False
Rajanna Sircilla,Sirsilla,2024-04-16,0.0,9.4,False,False
Rajanna Sircilla,Sirsilla,2024-04-17,0.0,7.5,False,False
Rajanna Sircilla,Sirsilla,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Sirsilla,2024-04-19,0.0,9.6,False,False
Rajanna Sircilla,Sirsilla,2024-04-20,0.0,24.2,False,True
Rajanna Sircilla,Sirsilla,2024-04-21,0.0,7.9,False,False
Rajanna Sircilla,Sirsilla,2024-04-22,0.0,25.2,False,True
Rajanna Sircilla,Sirsilla,2024-04-23,1.3,21.7,True,True
Rajanna Sircilla,Sirsilla,2024-04-24,0.0,14.6,False,False
Rajanna Sircilla,Sirsilla,2024-04-25,0.0,15.4,False,False
Rajanna Sircilla,Sirsilla,2024-04-26,0.0,15.3,False,False
Rajanna Sircilla,Sirsilla,2024-04-27,0.0,11.4,False,False
Rajanna Sircilla,Sirsilla,2024-04-28,0.0,11.3,False,False
Rajanna Sircilla,Sirsilla,2024-04-29,0.0,13.3,False,False
Rajanna Sircilla,Sirsilla,2024-04-30,0.0,16.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-01,0.0,8.5,False,False
Rajanna Sircilla,Thangallapalle,2024-04-02,0.0,7.7,False,False
Rajanna Sircilla,Thangallapalle,2024-04-03,0.0,5.9,False,False
Rajanna Sircilla,Thangallapalle,2024-04-04,0.0,3.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-05,0.0,10.2,False,False
Rajanna Sircilla,Thangallapalle,2024-04-06,0.0,11.4,False,False
Rajanna Sircilla,Thangallapalle,2024-04-07,0.0,8.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-08,0.0,14.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-09,0.0,6.5,False,False
Rajanna Sircilla,Thangallapalle,2024-04-10,0.0,5.7,False,False
Rajanna Sircilla,Thangallapalle,2024-04-11,0.0,5.8,False,False
Rajanna Sircilla,Thangallapalle,2024-04-12,0.0,5.6,False,False
Rajanna Sircilla,Thangallapalle,2024-04-13,0.0,6.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-14,0.0,8.8,False,False
Rajanna Sircilla,Thangallapalle,2024-04-15,0.0,4.7,False,False
Rajanna Sircilla,Thangallapalle,2024-04-16,0.0,4.8,False,False
Rajanna Sircilla,Thangallapalle,2024-04-17,0.0,7.5,False,False
Rajanna Sircilla,Thangallapalle,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Thangallapalle,2024-04-19,0.0,9.6,False,False
Rajanna Sircilla,Thangallapalle,2024-04-20,0.0,19.2,False,False
Rajanna Sircilla,Thangallapalle,2024-04-21,0.0,7.9,False,False
Rajanna Sircilla,Thangallapalle,2024-04-22,0.0,17.1,False,False
Rajanna Sircilla,Thangallapalle,2024-04-23,0.7,17.8,True,False
Rajanna Sircilla,Thangallapalle,2024-04-24,0.0,7.6,False,False
Rajanna Sircilla,Thangallapalle,2024-04-25,0.0,11.0,False,False
Rajanna Sircilla,Thangallapalle,2024-04-26,0.0,13.7,False,False
Rajanna Sircilla,Thangallapalle,2024-04-27,0.0,10.2,False,False
Rajanna Sircilla,Thangallapalle,2024-04-28,0.0,10.7,False,False
Rajanna Sircilla,Thangallapalle,2024-04-29,0.0,10.8,False,False
Rajanna Sircilla,Thangallapalle,2024-04-30,0.0,14.2,False,False
Rajanna Sircilla,Veernapalle,2024-04-01,0.0,10.4,False,False
Rajanna Sircilla,Veernapalle,2024-04-02,0.0,11.5,False,False
Rajanna Sircilla,Veernapalle,2024-04-03,0.0,10.8,False,False
Rajanna Sircilla,Veernapalle,2024-04-04,0.0,5.6,False,False
Rajanna Sircilla,Veernapalle,2024-04-05,0.0,10.4,False,False
Rajanna Sircilla,Veernapalle,2024-04-06,0.0,9.5,False,False
Rajanna Sircilla,Veernapalle,2024-04-07,0.0,8.2,False,False
Rajanna Sircilla,Veernapalle,2024-04-08,0.6,10.5,True,False
Rajanna Sircilla,Veernapalle,2024-04-09,1.0,15.4,True,False
Rajanna Sircilla,Veernapalle,2024-04-10,0.1,16.1,True,False
Rajanna Sircilla,Veernapalle,2024-04-11,0.7,14.0,True,False
Rajanna Sircilla,Veernapalle,2024-04-12,0.0,14.5,False,False
Rajanna Sircilla,Veernapalle,2024-04-13,0.0,11.4,False,False
Rajanna Sircilla,Veernapalle,2024-04-14,0.0,5.1,False,False
Rajanna Sircilla,Veernapalle,2024-04-15,0.0,8.8,False,False
Rajanna Sircilla,Veernapalle,2024-04-16,0.7,7.9,True,False
Rajanna Sircilla,Veernapalle,2024-04-17,0.0,3.5,False,False
Rajanna Sircilla,Veernapalle,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Veernapalle,2024-04-19,1.0,6.6,True,False
Rajanna Sircilla,Veernapalle,2024-04-20,0.0,0.1,False,False
Rajanna Sircilla,Veernapalle,2024-04-21,0.7,4.5,True,False
Rajanna Sircilla,Veernapalle,2024-04-22,1.4,5.2,True,False
Rajanna Sircilla,Veernapalle,2024-04-23,0.0,6.1,False,False
Rajanna Sircilla,Veernapalle,2024-04-24,0.0,8.1,False,False
Rajanna Sircilla,Veernapalle,2024-04-25,0.0,4.8,False,False
Rajanna Sircilla,Veernapalle,2024-04-26,0.0,6.9,False,False
Rajanna Sircilla,Veernapalle,2024-04-27,0.0,7.9,False,False
Rajanna Sircilla,Veernapalle,2024-04-28,0.0,10.6,False,False
Rajanna Sircilla,Veernapalle,2024-04-29,1.6,6.7,True,False
Rajanna Sircilla,Veernapalle,2024-04-30,0.0,8.8,False,False
Rajanna Sircilla,Vemulawada,2024-04-01,0.0,0.1,False,False
Rajanna Sircilla,Vemulawada,2024-04-02,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-03,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-04,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-05,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-06,0.0,0.1,False,False
Rajanna Sircilla,Vemulawada,2024-04-07,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-08,0.0,0.1,False,False
Rajanna Sircilla,Vemulawada,2024-04-09,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-10,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-11,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-12,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-13,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-14,0.0,0.1,False,False
Rajanna Sircilla,Vemulawada,2024-04-15,0.0,0.1,False,False
Rajanna Sircilla,Vemulawada,2024-04-16,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-17,0.0,1.7,False,False
Rajanna Sircilla,Vemulawada,2024-04-18,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-19,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-20,0.0,24.2,False,True
Rajanna Sircilla,Vemulawada,2024-04-21,0.0,0.0,False,False
Rajanna Sircilla,Vemulawada,2024-04-22,0.0,25.2,False,True
Rajanna Sircilla,Vemulawada,2024-04-23,0.7,10.9,True,False
Rajanna Sircilla,Vemulawada,2024-04-24,0.0,14.6,False,False
Rajanna Sircilla,Vemulawada,2024-04-25,0.0,15.4,False,False
Rajanna Sircilla,Vemulawada,2024-04-26,0.0,15.3,False,False
Rajanna Sircilla,Vemulawada,2024-04-27,0.0,5.8,False,False
Rajanna Sircilla,Vemulawada,2024-04-28,0.0,5.7,False,False
Rajanna Sircilla,Vemulawada,2024-04-29,0.0,13.3,False,False
Rajanna Sircilla,Vemulawada,2024-04-30,0.0,16.0,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-01,0.0,4.1,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-02,0.0,9.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-03,0.0,8.5,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-04,0.0,6.3,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-05,0.0,8.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-06,1.7,5.9,True,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-07,0.0,5.3,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-08,0.0,5.2,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-09,0.0,11.3,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-10,0.0,10.2,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-11,0.0,9.5,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-12,0.0,10.1,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-13,0.0,9.8,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-14,0.0,7.2,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-15,0.0,4.6,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-16,0.0,7.9,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-17,0.0,1.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-18,0.0,12.3,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-19,0.0,17.1,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-20,0.0,14.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-21,0.0,10.9,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-22,0.0,11.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-23,0.0,11.7,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-24,0.0,6.4,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-25,0.0,4.1,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-26,0.0,5.9,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-27,0.0,4.8,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-28,0.0,4.4,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-29,0.0,8.1,False,False
Rajanna Sircilla,Vemulawada_Rural,2024-04-30,0.0,8.3,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-01,0.0,10.4,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-02,0.0,12.5,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-03,0.0,10.7,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-04,0.0,7.1,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-05,0.0,10.4,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-06,0.0,9.5,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-07,0.0,15.4,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-08,1.2,9.9,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-09,2.0,15.4,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-10,0.2,15.8,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-11,1.3,13.6,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-12,0.0,13.3,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-13,0.0,11.2,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-14,0.0,8.0,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-15,0.0,10.0,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-16,1.3,11.7,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-17,0.0,3.5,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-18,0.0,7.1,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-19,1.9,8.2,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-20,0.7,14.6,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-21,1.4,7.2,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-22,2.7,8.9,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-23,0.0,10.6,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-24,0.0,7.7,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-25,0.0,6.7,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-26,0.0,6.4,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-27,0.0,8.1,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-28,0.0,12.5,False,False
Rajanna Sircilla,Yellareddypeta,2024-04-29,3.2,6.4,True,False
Rajanna Sircilla,Yellareddypeta,2024-04-30,0.0,8.8,False,False
Rangareddy,Abdullapurmet,2024-04-01,0.0,13.4,False,False
Rangareddy,Abdullapurmet,2024-04-02,0.0,8.7,False,False
Rangareddy,Abdullapurmet,2024-04-03,0.0,9.7,False,False
Rangareddy,Abdullapurmet,2024-04-04,0.0,9.3,False,False
Rangareddy,Abdullapurmet,2024-04-05,0.0,10.2,False,False
Rangareddy,Abdullapurmet,2024-04-06,0.0,9.0,False,False
Rangareddy,Abdullapurmet,2024-04-07,0.0,12.1,False,False
Rangareddy,Abdullapurmet,2024-04-08,0.0,11.3,False,False
Rangareddy,Abdullapurmet,2024-04-09,4.5,16.7,True,False
Rangareddy,Abdullapurmet,2024-04-10,0.8,16.7,True,False
Rangareddy,Abdullapurmet,2024-04-11,0.1,12.2,True,False
Rangareddy,Abdullapurmet,2024-04-12,2.3,13.2,True,False
Rangareddy,Abdullapurmet,2024-04-13,2.2,11.7,True,False
Rangareddy,Abdullapurmet,2024-04-14,0.0,9.2,False,False
Rangareddy,Abdullapurmet,2024-04-15,0.0,15.0,False,False
Rangareddy,Abdullapurmet,2024-04-16,0.0,9.6,False,False
Rangareddy,Abdullapurmet,2024-04-17,0.0,10.2,False,False
Rangareddy,Abdullapurmet,2024-04-18,0.0,7.0,False,False
Rangareddy,Abdullapurmet,2024-04-19,0.0,10.2,False,False
Rangareddy,Abdullapurmet,2024-04-20,0.0,11.0,False,False
Rangareddy,Abdullapurmet,2024-04-21,0.0,10.9,False,False
Rangareddy,Abdullapurmet,2024-04-22,0.0,9.0,False,False
Rangareddy,Abdullapurmet,2024-04-23,0.1,12.7,True,False
Rangareddy,Abdullapurmet,2024-04-24,0.0,15.1,False,False
Rangareddy,Abdullapurmet,2024-04-25,0.0,14.5,False,False
Rangareddy,Abdullapurmet,2024-04-26,0.0,12.9,False,False
Rangareddy,Abdullapurmet,2024-04-27,0.0,13.3,False,False
Rangareddy,Abdullapurmet,2024-04-28,0.0,12.5,False,False
Rangareddy,Abdullapurmet,2024-04-29,0.0,12.8,False,False
Rangareddy,Abdullapurmet,2024-04-30,0.0,10.3,False,False
Rangareddy,Amangal,2024-04-01,0.0,7.8,False,False
Rangareddy,Amangal,2024-04-02,0.0,3.4,False,False
Rangareddy,Amangal,2024-04-03,0.0,8.7,False,False
Rangareddy,Amangal,2024-04-04,0.0,4.7,False,False
Rangareddy,Amangal,2024-04-05,0.0,5.9,False,False
Rangareddy,Amangal,2024-04-06,0.0,2.9,False,False
Rangareddy,Amangal,2024-04-07,0.0,10.5,False,False
Rangareddy,Amangal,2024-04-08,0.0,12.4,False,False
Rangareddy,Amangal,2024-04-09,0.0,16.3,False,False
Rangareddy,Amangal,2024-04-10,0.0,13.3,False,False
Rangareddy,Amangal,2024-04-11,0.0,4.0,False,False
Rangareddy,Amangal,2024-04-12,0.0,12.8,False,False
Rangareddy,Amangal,2024-04-13,0.0,5.5,False,False
Rangareddy,Amangal,2024-04-14,0.0,8.0,False,False
Rangareddy,Amangal,2024-04-15,0.0,17.8,False,False
Rangareddy,Amangal,2024-04-16,0.0,12.4,False,False
Rangareddy,Amangal,2024-04-17,0.0,9.7,False,False
Rangareddy,Amangal,2024-04-18,0.0,6.0,False,False
Rangareddy,Amangal,2024-04-19,0.0,5.9,False,False
Rangareddy,Amangal,2024-04-20,0.0,13.9,False,False
Rangareddy,Amangal,2024-04-21,0.0,14.1,False,False
Rangareddy,Amangal,2024-04-22,0.0,7.4,False,False
Rangareddy,Amangal,2024-04-23,0.0,10.0,False,False
Rangareddy,Amangal,2024-04-24,0.0,11.9,False,False
Rangareddy,Amangal,2024-04-25,0.0,12.2,False,False
Rangareddy,Amangal,2024-04-26,0.0,11.0,False,False
Rangareddy,Amangal,2024-04-27,0.0,7.4,False,False
Rangareddy,Amangal,2024-04-28,0.0,9.8,False,False
Rangareddy,Amangal,2024-04-29,0.0,10.5,False,False
Rangareddy,Amangal,2024-04-30,0.0,4.1,False,False
Rangareddy,Balapur,2024-04-01,0.0,6.9,False,False
Rangareddy,Balapur,2024-04-02,0.0,7.9,False,False
Rangareddy,Balapur,2024-04-03,0.0,10.5,False,False
Rangareddy,Balapur,2024-04-04,0.0,7.4,False,False
Rangareddy,Balapur,2024-04-05,0.0,9.0,False,False
Rangareddy,Balapur,2024-04-06,0.0,9.3,False,False
Rangareddy,Balapur,2024-04-07,0.1,8.9,True,False
Rangareddy,Balapur,2024-04-08,0.0,12.0,False,False
Rangareddy,Balapur,2024-04-09,2.4,11.5,True,False
Rangareddy,Balapur,2024-04-10,0.1,9.0,True,False
Rangareddy,Balapur,2024-04-11,0.0,8.3,False,False
Rangareddy,Balapur,2024-04-12,0.5,8.0,True,False
Rangareddy,Balapur,2024-04-13,0.0,7.8,False,False
Rangareddy,Balapur,2024-04-14,0.0,4.6,False,False
Rangareddy,Balapur,2024-04-15,0.0,5.0,False,False
Rangareddy,Balapur,2024-04-16,0.0,6.8,False,False
Rangareddy,Balapur,2024-04-17,0.0,6.5,False,False
Rangareddy,Balapur,2024-04-18,0.0,10.3,False,False
Rangareddy,Balapur,2024-04-19,0.0,11.6,False,False
Rangareddy,Balapur,2024-04-20,0.0,12.7,False,False
Rangareddy,Balapur,2024-04-21,0.0,9.0,False,False
Rangareddy,Balapur,2024-04-22,0.0,9.4,False,False
Rangareddy,Balapur,2024-04-23,0.0,10.8,False,False
Rangareddy,Balapur,2024-04-24,0.0,8.0,False,False
Rangareddy,Balapur,2024-04-25,0.0,7.8,False,False
Rangareddy,Balapur,2024-04-26,0.0,6.3,False,False
Rangareddy,Balapur,2024-04-27,0.0,7.5,False,False
Rangareddy,Balapur,2024-04-28,0.0,5.2,False,False
Rangareddy,Balapur,2024-04-29,0.0,10.1,False,False
Rangareddy,Balapur,2024-04-30,0.0,8.5,False,False
Rangareddy,Chevella,2024-04-01,0.0,10.6,False,False
Rangareddy,Chevella,2024-04-02,0.0,7.6,False,False
Rangareddy,Chevella,2024-04-03,0.0,11.9,False,False
Rangareddy,Chevella,2024-04-04,0.0,14.4,False,False
